date,ID,pop,avg_age,mvu_lvu_share_pop,labour_force_share,w_ave_socio_index,w_ave_urban_index
2007-07-01,Capital,1638382,39.5,18.605184871415826,55.35949491632598,1.0230027254110243,97.17117223193763
2007-07-01,Central Denmark,1228965,39.1,13.293462385015035,53.215510612588645,0.9634801397924272,83.36731054179737
2007-07-01,North Denmark,577062,40.6,11.338296404892368,50.601148576756046,0.9269681594005496,79.22844235108188
2007-07-01,Southern Denmark,1190671,40.3,11.66417927370365,51.14763020179379,1.0285124869453677,82.42092576370803
2007-07-01,Zealand,816915,40.9,11.358342055170978,51.535349454961654,1.0253523316379305,79.39047171370338
2007-08-01,Capital,1638382,39.5,18.605184871415826,55.35949491632598,1.0230027254110243,97.17117223193763
2007-08-01,Central Denmark,1228965,39.1,13.293462385015035,53.215510612588645,0.9634801397924272,83.36731054179737
2007-08-01,North Denmark,577062,40.6,11.338296404892368,50.601148576756046,0.9269681594005496,79.22844235108188
2007-08-01,Southern Denmark,1190671,40.3,11.66417927370365,51.14763020179379,1.0285124869453677,82.42092576370803
2007-08-01,Zealand,816915,40.9,11.358342055170978,51.535349454961654,1.0253523316379305,79.39047171370338
2007-09-01,Capital,1638382,39.5,18.605184871415826,55.35949491632598,1.1036763933015317,97.17117223193763
2007-09-01,Central Denmark,1228965,39.1,13.293462385015035,53.215510612588645,0.9042998458052102,83.36731054179737
2007-09-01,North Denmark,577062,40.6,11.338296404892368,50.601148576756046,0.9666575515282586,79.22844235108188
2007-09-01,Southern Denmark,1190671,40.3,11.66417927370365,51.14763020179379,0.9990031417787232,82.42092576370803
2007-09-01,Zealand,816915,40.9,11.358342055170978,51.535349454961654,0.9664603171688608,79.39047171370338
2007-10-01,Capital,1638436,39.5,18.60457167689186,55.17456891816342,1.1035247262472991,97.16909396096052
2007-10-01,Central Denmark,1231121,39.1,13.270182216045376,52.39127591845157,0.9040580657790748,83.35400224673285
2007-10-01,North Denmark,577540,40.6,11.328912283131904,51.59815770336253,0.9665783149219102,79.21803320982097
2007-10-01,Southern Denmark,1192164,40.3,11.649571703222039,50.91581359611597,0.9987746123319642,82.40327756919349
2007-10-01,Zealand,818161,40.9,11.341044122122664,51.701315511250236,0.9664444773094782,79.38092600356164
2007-11-01,Capital,1638436,39.5,18.60457167689186,55.17456891816342,1.1035247262472991,97.16909396096052
2007-11-01,Central Denmark,1231121,39.1,13.270182216045376,52.39127591845157,0.9040580657790748,83.35400224673285
2007-11-01,North Denmark,577540,40.6,11.328912283131904,51.59815770336253,0.9665783149219102,79.21803320982097
2007-11-01,Southern Denmark,1192164,40.3,11.649571703222039,50.91581359611597,0.9987746123319642,82.40327756919349
2007-11-01,Zealand,818161,40.9,11.341044122122664,51.701315511250236,0.9664444773094782,79.38092600356164
2007-12-01,Capital,1638436,39.5,18.60457167689186,55.17456891816342,1.1035247262472991,97.16909396096052
2007-12-01,Central Denmark,1231121,39.1,13.270182216045376,52.39127591845157,0.9040580657790748,83.35400224673285
2007-12-01,North Denmark,577540,40.6,11.328912283131904,51.59815770336253,0.9665783149219102,79.21803320982097
2007-12-01,Southern Denmark,1192164,40.3,11.649571703222039,50.91581359611597,0.9987746123319642,82.40327756919349
2007-12-01,Zealand,818161,40.9,11.341044122122664,51.701315511250236,0.9664444773094782,79.38092600356164
2008-01-01,Capital,1644835,39.5,18.532193198709898,54.71673450528473,1.1038572198993275,97.17755698624524
2008-01-01,Central Denmark,1235009,39.1,13.228405622954973,52.631195400195466,0.90436322326396,83.38392894302795
2008-01-01,North Denmark,578429,40.6,11.311500633612768,51.173091252340384,0.9665534750159483,79.24201016892306
2008-01-01,Southern Denmark,1193488,40.3,11.636648210958132,51.36205810196667,0.9987882286302338,82.41277901411661
2008-01-01,Zealand,819148,40.9,11.327379179342437,51.516941993388265,0.9662749222362748,79.38578462011748
2008-02-01,Capital,1644835,39.5,18.532193198709898,54.71673450528473,1.1038572198993275,97.17755698624524
2008-02-01,Central Denmark,1235009,39.1,13.228405622954973,52.631195400195466,0.90436322326396,83.38392894302795
2008-02-01,North Denmark,578429,40.6,11.311500633612768,51.173091252340384,0.9665534750159483,79.24201016892306
2008-02-01,Southern Denmark,1193488,40.3,11.636648210958132,51.36205810196667,0.9987882286302338,82.41277901411661
2008-02-01,Zealand,819148,40.9,11.327379179342437,51.516941993388265,0.9662749222362748,79.38578462011748
2008-03-01,Capital,1644835,39.5,18.532193198709898,54.71673450528473,1.1038572198993275,97.17755698624524
2008-03-01,Central Denmark,1235009,39.1,13.228405622954973,52.631195400195466,0.90436322326396,83.38392894302795
2008-03-01,North Denmark,578429,40.6,11.311500633612768,51.173091252340384,0.9665534750159483,79.24201016892306
2008-03-01,Southern Denmark,1193488,40.3,11.636648210958132,51.36205810196667,0.9987882286302338,82.41277901411661
2008-03-01,Zealand,819148,40.9,11.327379179342437,51.516941993388265,0.9662749222362748,79.38578462011748
2008-04-01,Capital,1645825,39.5,18.52104567618064,53.46862515759574,1.1040826527332264,97.17964057265809
2008-04-01,Central Denmark,1237041,39.2,13.206676254061104,51.65552313949174,0.9042837868752936,83.38488158436141
2008-04-01,North Denmark,578839,40.7,11.303488534808471,49.58200812315688,0.9665123289895808,79.23648199240205
2008-04-01,Southern Denmark,1194659,40.5,11.625242014666949,50.47465427372999,0.9987089689256384,82.41170241884923
2008-04-01,Zealand,819427,41.1,11.323522412612714,52.353656884627924,0.9662238491043129,79.38262456570261
2008-05-01,Capital,1645825,39.5,18.52104567618064,53.46862515759574,1.1040826527332264,97.21398030903023
2008-05-01,Central Denmark,1237041,39.2,13.206676254061104,51.65552313949174,0.9042837868752936,83.6054214047877
2008-05-01,North Denmark,578839,40.7,11.303488534808471,49.58200812315688,0.9665123289895808,79.32541311141786
2008-05-01,Southern Denmark,1194659,40.5,11.625242014666949,50.47465427372999,0.9987089689256384,82.50659928900214
2008-05-01,Zealand,819427,41.1,11.323522412612714,52.353656884627924,0.9662238491043129,79.67723616624788
2008-06-01,Capital,1645825,39.5,18.52104567618064,53.46862515759574,1.1040826527332264,97.21398030903023
2008-06-01,Central Denmark,1237041,39.2,13.206676254061104,51.65552313949174,0.9042837868752936,83.6054214047877
2008-06-01,North Denmark,578839,40.7,11.303488534808471,49.58200812315688,0.9665123289895808,79.32541311141786
2008-06-01,Southern Denmark,1194659,40.5,11.625242014666949,50.47465427372999,0.9987089689256384,82.50659928900214
2008-06-01,Zealand,819427,41.1,11.323522412612714,52.353656884627924,0.9662238491043129,79.67723616624788
2008-07-01,Capital,1648990,39.5,19.020248758330855,54.09371797281972,1.1041391876746625,97.21887796440771
2008-07-01,Central Denmark,1238683,39.2,13.572883457672384,52.15216483959172,0.9042149524938988,83.60794674666559
2008-07-01,North Denmark,579148,40.7,11.63968450206165,49.90088889195853,0.966486114084828,79.31859973616416
2008-07-01,Southern Denmark,1195741,40.5,11.962791273361034,50.178090405865476,0.998623685709846,82.50530031168955
2008-07-01,Zealand,819704,41.1,11.557586641031394,49.530074270712355,0.9661839517679552,79.678678034998
2008-08-01,Capital,1648990,39.5,19.020248758330855,54.09371797281972,1.1041391876746625,97.21887796440771
2008-08-01,Central Denmark,1238683,39.2,13.572883457672384,52.15216483959172,0.9042149524938988,83.60794674666559
2008-08-01,North Denmark,579148,40.7,11.63968450206165,49.90088889195853,0.966486114084828,79.31859973616416
2008-08-01,Southern Denmark,1195741,40.5,11.962791273361034,50.178090405865476,0.998623685709846,82.50530031168955
2008-08-01,Zealand,819704,41.1,11.557586641031394,49.530074270712355,0.9661839517679552,79.678678034998
2008-09-01,Capital,1648990,39.5,19.020248758330855,54.09371797281972,1.106297753163329,97.21887796440771
2008-09-01,Central Denmark,1238683,39.2,13.572883457672384,52.15216483959172,0.8970925006640117,83.60794674666559
2008-09-01,North Denmark,579148,40.7,11.63968450206165,49.90088889195853,0.9530629994405576,79.31859973616416
2008-09-01,Southern Denmark,1195741,40.5,11.962791273361034,50.178090405865476,1.0006356330173856,82.50530031168955
2008-09-01,Zealand,819704,41.1,11.557586641031394,49.530074270712355,0.976475813220382,79.678678034998
2008-10-01,Capital,1650985,39.5,18.997265268915218,52.8169547270266,1.1059087156282843,97.21617714135144
2008-10-01,Central Denmark,1240576,39.2,13.552172539207591,52.95927053239785,0.8968562909487205,83.59820011027136
2008-10-01,North Denmark,579602,40.7,11.630567182307859,52.449784507299825,0.9529406730825636,79.30583590118735
2008-10-01,Southern Denmark,1197263,40.5,11.947583780673087,51.20011225603732,1.0004923132367864,82.49682768113607
2008-10-01,Zealand,820596,41.1,11.545023373255534,51.304174039356774,0.9763603649055076,79.67698806720969
2008-11-01,Capital,1650985,39.5,18.997265268915218,52.8169547270266,1.1059087156282843,97.21617714135144
2008-11-01,Central Denmark,1240576,39.2,13.552172539207591,52.95927053239785,0.8968562909487205,83.59820011027136
2008-11-01,North Denmark,579602,40.7,11.630567182307859,52.449784507299825,0.9529406730825636,79.30583590118735
2008-11-01,Southern Denmark,1197263,40.5,11.947583780673087,51.20011225603732,1.0004923132367864,82.49682768113607
2008-11-01,Zealand,820596,41.1,11.545023373255534,51.304174039356774,0.9763603649055076,79.67698806720969
2008-12-01,Capital,1650985,39.5,18.997265268915218,52.8169547270266,1.1059087156282843,97.21617714135144
2008-12-01,Central Denmark,1240576,39.2,13.552172539207591,52.95927053239785,0.8968562909487205,83.59820011027136
2008-12-01,North Denmark,579602,40.7,11.630567182307859,52.449784507299825,0.9529406730825636,79.30583590118735
2008-12-01,Southern Denmark,1197263,40.5,11.947583780673087,51.20011225603732,1.0004923132367864,82.49682768113607
2008-12-01,Zealand,820596,41.1,11.545023373255534,51.304174039356774,0.9763603649055076,79.67698806720969
2009-01-01,Capital,1660042,39.5,18.893618354234405,50.23969273066586,1.106433050070424,97.2291643924908
2009-01-01,Central Denmark,1245355,39.2,13.500166619156785,54.36200922628488,0.8973497275877161,83.63602755840705
2009-01-01,North Denmark,580391,40.7,11.614756259142544,52.72307806289207,0.9529716863286992,79.33185628309191
2009-01-01,Southern Denmark,1198899,40.5,11.931280282992981,52.96526229482217,1.000609857115057,82.50757219749121
2009-01-01,Zealand,821308,41.1,11.535014878705676,52.23375396319042,0.97602222308805,79.69516965620694
2009-02-01,Capital,1660042,39.5,18.893618354234405,50.23969273066586,1.106433050070424,97.2291643924908
2009-02-01,Central Denmark,1245355,39.2,13.500166619156785,54.36200922628488,0.8973497275877161,83.63602755840705
2009-02-01,North Denmark,580391,40.7,11.614756259142544,52.72307806289207,0.9529716863286992,79.33185628309191
2009-02-01,Southern Denmark,1198899,40.5,11.931280282992981,52.96526229482217,1.000609857115057,82.50757219749121
2009-02-01,Zealand,821308,41.1,11.535014878705676,52.23375396319042,0.97602222308805,79.69516965620694
2009-03-01,Capital,1660042,39.5,18.893618354234405,50.23969273066586,1.106433050070424,97.2291643924908
2009-03-01,Central Denmark,1245355,39.2,13.500166619156785,54.36200922628488,0.8973497275877161,83.63602755840705
2009-03-01,North Denmark,580391,40.7,11.614756259142544,52.72307806289207,0.9529716863286992,79.33185628309191
2009-03-01,Southern Denmark,1198899,40.5,11.931280282992981,52.96526229482217,1.000609857115057,82.50757219749121
2009-03-01,Zealand,821308,41.1,11.535014878705676,52.23375396319042,0.97602222308805,79.69516965620694
2009-04-01,Capital,1662285,39.5,18.868124298781492,49.57032037225867,1.1066540688212951,97.23301808639091
2009-04-01,Central Denmark,1247732,39.3,13.474448038521093,55.140046099643186,0.8973803589232303,83.64498578220322
2009-04-01,North Denmark,580515,40.9,11.612275307270266,52.53955539477877,0.9529485198487548,79.33348164991429
2009-04-01,Southern Denmark,1199667,40.6,11.923642144028301,52.34785986444572,1.0005845916068437,82.5126565955386
2009-04-01,Zealand,821252,41.3,11.53580143488235,51.14142796608107,0.975832192798313,79.69932481138555
2009-05-01,Capital,1662285,39.5,18.868124298781492,49.57032037225867,1.1066540688212951,97.25247513971031
2009-05-01,Central Denmark,1247732,39.3,13.474448038521093,55.140046099643186,0.8973803589232303,83.86620949049954
2009-05-01,North Denmark,580515,40.9,11.612275307270266,52.53955539477877,0.9529485198487548,79.52625737491711
2009-05-01,Southern Denmark,1199667,40.6,11.923642144028301,52.34785986444572,1.0005845916068437,82.68803601332702
2009-05-01,Zealand,821252,41.3,11.53580143488235,51.14142796608107,0.975832192798313,79.82890136036198
2009-06-01,Capital,1662285,39.5,18.868124298781492,49.57032037225867,1.1066540688212951,97.25247513971031
2009-06-01,Central Denmark,1247732,39.3,13.474448038521093,55.140046099643186,0.8973803589232303,83.86620949049954
2009-06-01,North Denmark,580515,40.9,11.612275307270266,52.53955539477877,0.9529485198487548,79.52625737491711
2009-06-01,Southern Denmark,1199667,40.6,11.923642144028301,52.34785986444572,1.0005845916068437,82.68803601332702
2009-06-01,Zealand,821252,41.3,11.53580143488235,51.14142796608107,0.975832192798313,79.82890136036198
2009-07-01,Capital,1665879,39.5,19.432984028251752,50.543887041015594,1.1068796513355563,97.25910750787165
2009-07-01,Central Denmark,1249162,39.3,13.851526063072686,53.555903877959786,0.8974448950576467,83.87466109279661
2009-07-01,North Denmark,579908,40.9,11.93896273201956,54.14651979279472,0.9529381901956862,79.5366601253992
2009-07-01,Southern Denmark,1199569,40.6,12.190295014292635,51.10168735604205,1.0006517078661938,82.6979370924057
2009-07-01,Zealand,820769,41.3,11.741671529991994,50.806012410312775,0.9755567522652536,79.83859271000732
2009-08-01,Capital,1665879,39.5,19.432984028251752,50.543887041015594,1.1068796513355563,97.25910750787165
2009-08-01,Central Denmark,1249162,39.3,13.851526063072686,53.555903877959786,0.8974448950576467,83.87466109279661
2009-08-01,North Denmark,579908,40.9,11.93896273201956,54.14651979279472,0.9529381901956862,79.5366601253992
2009-08-01,Southern Denmark,1199569,40.6,12.190295014292635,51.10168735604205,1.0006517078661938,82.6979370924057
2009-08-01,Zealand,820769,41.3,11.741671529991994,50.806012410312775,0.9755567522652536,79.83859271000732
2009-09-01,Capital,1665879,39.5,19.432984028251752,50.543887041015594,1.111016655810924,97.25910750787165
2009-09-01,Central Denmark,1249162,39.3,13.851526063072686,53.555903877959786,0.8997770985668793,83.87466109279661
2009-09-01,North Denmark,579908,40.9,11.93896273201956,54.14651979279472,0.954523596846396,79.5366601253992
2009-09-01,Southern Denmark,1199569,40.6,12.190295014292635,51.10168735604205,0.997561618559194,82.6979370924057
2009-09-01,Zealand,820769,41.3,11.741671529991994,50.806012410312775,0.9734279437941736,79.83859271000732
2009-10-01,Capital,1668564,39.5,19.40171308981855,50.2228263345008,1.110769269035588,97.25821811279457
2009-10-01,Central Denmark,1249892,39.3,13.843436072876694,54.004666003142674,0.8995912526842319,83.86762048240969
2009-10-01,North Denmark,579741,40.9,11.942401865660699,53.64464476378245,0.9544924543891152,79.52857413914144
2009-10-01,Southern Denmark,1200158,40.6,12.184312398867483,52.15979895980362,0.9974393321852112,82.69256356246427
2009-10-01,Zealand,821086,41.3,11.737138375273723,50.42102776079484,0.9733210406705266,79.84212518542516
2009-11-01,Capital,1668564,39.5,19.40171308981855,50.2228263345008,1.110769269035588,97.25821811279457
2009-11-01,Central Denmark,1249892,39.3,13.843436072876694,54.004666003142674,0.8995912526842319,83.86762048240969
2009-11-01,North Denmark,579741,40.9,11.942401865660699,53.64464476378245,0.9544924543891152,79.52857413914144
2009-11-01,Southern Denmark,1200158,40.6,12.184312398867483,52.15979895980362,0.9974393321852112,82.69256356246427
2009-11-01,Zealand,821086,41.3,11.737138375273723,50.42102776079484,0.9733210406705266,79.84212518542516
2009-12-01,Capital,1668564,39.5,19.40171308981855,50.2228263345008,1.110769269035588,97.25821811279457
2009-12-01,Central Denmark,1249892,39.3,13.843436072876694,54.004666003142674,0.8995912526842319,83.86762048240969
2009-12-01,North Denmark,579741,40.9,11.942401865660699,53.64464476378245,0.9544924543891152,79.52857413914144
2009-12-01,Southern Denmark,1200158,40.6,12.184312398867483,52.15979895980362,0.9974393321852112,82.69256356246427
2009-12-01,Zealand,821086,41.3,11.737138375273723,50.42102776079484,0.9733210406705266,79.84212518542516
2010-01-01,Capital,1678220,39.5,19.290081157416786,49.69551071969111,1.1111449380466318,97.27506729268579
2010-01-01,Central Denmark,1253479,39.3,13.803821204822734,54.249014143834884,0.9002060425423961,83.91318586111136
2010-01-01,North Denmark,579689,40.9,11.943473138182714,54.16697574044014,0.9544881824564552,79.55794348348856
2010-01-01,Southern Denmark,1200372,40.6,12.182140203203671,52.31711502767475,0.997588422888636,82.70887874758823
2010-01-01,Zealand,820771,41.3,11.741642918670372,50.318541956282566,0.9730280431447992,79.85885600246597
2010-02-01,Capital,1678220,39.5,19.290081157416786,49.69551071969111,1.1111449380466318,97.27506729268579
2010-02-01,Central Denmark,1253479,39.3,13.803821204822734,54.249014143834884,0.9002060425423961,83.91318586111136
2010-02-01,North Denmark,579689,40.9,11.943473138182714,54.16697574044014,0.9544881824564552,79.55794348348856
2010-02-01,Southern Denmark,1200372,40.6,12.182140203203671,52.31711502767475,0.997588422888636,82.70887874758823
2010-02-01,Zealand,820771,41.3,11.741642918670372,50.318541956282566,0.9730280431447992,79.85885600246597
2010-03-01,Capital,1678220,39.5,19.290081157416786,49.69551071969111,1.1111449380466318,97.27506729268579
2010-03-01,Central Denmark,1253479,39.3,13.803821204822734,54.249014143834884,0.9002060425423961,83.91318586111136
2010-03-01,North Denmark,579689,40.9,11.943473138182714,54.16697574044014,0.9544881824564552,79.55794348348856
2010-03-01,Southern Denmark,1200372,40.6,12.182140203203671,52.31711502767475,0.997588422888636,82.70887874758823
2010-03-01,Zealand,820771,41.3,11.741642918670372,50.318541956282566,0.9730280431447992,79.85885600246597
2010-04-01,Capital,1680271,39.5,19.26653498155952,48.86116584765195,1.1110605772034974,97.27995690912229
2010-04-01,Central Denmark,1253998,39.5,13.798108130953956,53.26962243958921,0.9001280863286863,83.91361062776815
2010-04-01,North Denmark,579628,41.1,11.94473006825067,51.41228512080161,0.9545034746423571,79.56970108414363
2010-04-01,Southern Denmark,1200277,40.8,12.183104400067652,50.48834560688908,0.9976520794484164,82.71393061768242
2010-04-01,Zealand,820564,41.5,11.744604930267474,50.0875007921381,0.9728680639170132,79.86693042833953
2010-05-01,Capital,1680271,39.5,19.26653498155952,48.86116584765195,1.1110605772034974,97.28704976282162
2010-05-01,Central Denmark,1253998,39.5,13.798108130953956,53.26962243958921,0.9001280863286863,84.12651846334683
2010-05-01,North Denmark,579628,41.1,11.94473006825067,51.41228512080161,0.9545034746423571,79.94134255073944
2010-05-01,Southern Denmark,1200277,40.8,12.183104400067652,50.48834560688908,0.9976520794484164,82.90911647894612
2010-05-01,Zealand,820564,41.5,11.744604930267474,50.0875007921381,0.9728680639170132,80.18989499904943
2010-06-01,Capital,1680271,39.5,19.26653498155952,48.86116584765195,1.1110605772034974,97.28704976282162
2010-06-01,Central Denmark,1253998,39.5,13.798108130953956,53.26962243958921,0.9001280863286863,84.12651846334683
2010-06-01,North Denmark,579628,41.1,11.94473006825067,51.41228512080161,0.9545034746423571,79.94134255073944
2010-06-01,Southern Denmark,1200277,40.8,12.183104400067652,50.48834560688908,0.9976520794484164,82.90911647894612
2010-06-01,Zealand,820564,41.5,11.744604930267474,50.0875007921381,0.9728680639170132,80.18989499904943
2010-07-01,Capital,1684985,39.5,19.915548209627982,48.72446935729398,1.1113295091356383,97.29402439929136
2010-07-01,Central Denmark,1255106,39.5,14.191948727836534,54.65673815598046,0.900156162109017,84.13346155623509
2010-07-01,North Denmark,579489,41.1,12.234054485935022,50.906919717199116,0.9544873500618648,79.94966082186205
2010-07-01,Southern Denmark,1200478,40.8,12.437962211719,50.063391415752726,0.9976694821969736,82.91437335794575
2010-07-01,Zealand,820183,41.5,11.949650260978347,50.232691972401284,0.9727245261118552,80.19653406617792
2010-08-01,Capital,1684985,39.5,19.915548209627982,48.72446935729398,1.1113295091356383,97.29402439929136
2010-08-01,Central Denmark,1255106,39.5,14.191948727836534,54.65673815598046,0.900156162109017,84.13346155623509
2010-08-01,North Denmark,579489,41.1,12.234054485935022,50.906919717199116,0.9544873500618648,79.94966082186205
2010-08-01,Southern Denmark,1200478,40.8,12.437962211719,50.063391415752726,0.9976694821969736,82.91437335794575
2010-08-01,Zealand,820183,41.5,11.949650260978347,50.232691972401284,0.9727245261118552,80.19653406617792
2010-09-01,Capital,1684985,39.5,19.915548209627982,48.72446935729398,1.1003273161076277,97.29402439929136
2010-09-01,Central Denmark,1255106,39.5,14.191948727836534,54.65673815598046,0.9029760195553204,84.13346155623509
2010-09-01,North Denmark,579489,41.1,12.234054485935022,50.906919717199116,0.9678077237013992,79.94966082186205
2010-09-01,Southern Denmark,1200478,40.8,12.437962211719,50.063391415752726,0.9981346466741656,82.91437335794575
2010-09-01,Zealand,820183,41.5,11.949650260978347,50.232691972401284,0.9791361318144852,80.19653406617792
2010-10-01,Capital,1687071,39.5,19.89092338141074,51.27229381573154,1.1001464099942206,97.29349095274084
2010-10-01,Central Denmark,1255876,39.5,14.183247390665956,52.79183613668865,0.9027878150390644,84.12793444575739
2010-10-01,North Denmark,579422,41.1,12.235469139936006,50.91280621032684,0.9677879334923424,79.94255067981541
2010-10-01,Southern Denmark,1200841,40.8,12.434202363177139,50.298082760332136,0.9981532955464752,82.91961092267837
2010-10-01,Zealand,820609,41.5,11.943446879086142,49.597311265170134,0.9789823777219114,80.19956495724516
2010-11-01,Capital,1687071,39.5,19.89092338141074,51.27229381573154,1.1001464099942206,97.29349095274084
2010-11-01,Central Denmark,1255876,39.5,14.183247390665956,52.79183613668865,0.9027878150390644,84.12793444575739
2010-11-01,North Denmark,579422,41.1,12.235469139936006,50.91280621032684,0.9677879334923424,79.94255067981541
2010-11-01,Southern Denmark,1200841,40.8,12.434202363177139,50.298082760332136,0.9981532955464752,82.91961092267837
2010-11-01,Zealand,820609,41.5,11.943446879086142,49.597311265170134,0.9789823777219114,80.19956495724516
2010-12-01,Capital,1687071,39.5,19.89092338141074,51.27229381573154,1.1001464099942206,97.29349095274084
2010-12-01,Central Denmark,1255876,39.5,14.183247390665956,52.79183613668865,0.9027878150390644,84.12793444575739
2010-12-01,North Denmark,579422,41.1,12.235469139936006,50.91280621032684,0.9677879334923424,79.94255067981541
2010-12-01,Southern Denmark,1200841,40.8,12.434202363177139,50.298082760332136,0.9981532955464752,82.91961092267837
2010-12-01,Zealand,820609,41.5,11.943446879086142,49.597311265170134,0.9789823777219114,80.19956495724516
2011-01-01,Capital,1697490,39.5,19.76883516250464,53.7263842496863,1.1010421315945131,97.31265114328065
2011-01-01,Central Denmark,1259970,39.5,14.137161995920536,51.350428978467754,0.9034093668896879,84.1769650864703
2011-01-01,North Denmark,579275,41.1,12.238574079668552,49.0268007423072,0.9677958309956411,79.97480195071425
2011-01-01,Southern Denmark,1200666,40.8,12.436014678520088,49.05610719384075,0.9983796713463244,82.94198120043373
2011-01-01,Zealand,820308,41.5,11.94782935190197,49.37169941046535,0.9785133267016778,80.2205142458686
2011-02-01,Capital,1697490,39.5,19.76883516250464,53.7263842496863,1.1010421315945131,97.31265114328065
2011-02-01,Central Denmark,1259970,39.5,14.137161995920536,51.350428978467754,0.9034093668896879,84.1769650864703
2011-02-01,North Denmark,579275,41.1,12.238574079668552,49.0268007423072,0.9677958309956411,79.97480195071425
2011-02-01,Southern Denmark,1200666,40.8,12.436014678520088,49.05610719384075,0.9983796713463244,82.94198120043373
2011-02-01,Zealand,820308,41.5,11.94782935190197,49.37169941046535,0.9785133267016778,80.2205142458686
2011-03-01,Capital,1697490,39.5,19.76883516250464,53.7263842496863,1.1010421315945131,97.31265114328065
2011-03-01,Central Denmark,1259970,39.5,14.137161995920536,51.350428978467754,0.9034093668896879,84.1769650864703
2011-03-01,North Denmark,579275,41.1,12.238574079668552,49.0268007423072,0.9677958309956411,79.97480195071425
2011-03-01,Southern Denmark,1200666,40.8,12.436014678520088,49.05610719384075,0.9983796713463244,82.94198120043373
2011-03-01,Zealand,820308,41.5,11.94782935190197,49.37169941046535,0.9785133267016778,80.2205142458686
2011-04-01,Capital,1699387,39.5,19.74676751087304,52.84258382581485,1.1013454418984838,97.3161721963193
2011-04-01,Central Denmark,1260993,39.6,14.125693005433021,50.039928849723985,0.9034341348445232,84.18172154801812
2011-04-01,North Denmark,579829,41.3,12.226880683787803,48.29009932238642,0.9677930389821828,79.99013002109244
2011-04-01,Southern Denmark,1200656,41.0,12.436118255353739,49.72281819272131,0.9983390758885768,82.94636448741355
2011-04-01,Zealand,819763,41.8,11.955772583051445,49.16055006142018,0.9783720538741074,80.22983972196842
2011-05-01,Capital,1699387,39.5,19.74676751087304,52.84258382581485,1.1013454418984838,97.35706596802315
2011-05-01,Central Denmark,1260993,39.6,14.125693005433021,50.039928849723985,0.9034341348445232,84.23437211784682
2011-05-01,North Denmark,579829,41.3,12.226880683787803,48.29009932238642,0.9677930389821828,80.12245006717498
2011-05-01,Southern Denmark,1200656,41.0,12.436118255353739,49.72281819272131,0.9983390758885768,83.14982826055092
2011-05-01,Zealand,819763,41.8,11.955772583051445,49.16055006142018,0.9783720538741074,80.41435756432044
2011-06-01,Capital,1699387,39.5,19.74676751087304,52.84258382581485,1.1013454418984838,97.35706596802315
2011-06-01,Central Denmark,1260993,39.6,14.125693005433021,50.039928849723985,0.9034341348445232,84.23437211784682
2011-06-01,North Denmark,579829,41.3,12.226880683787803,48.29009932238642,0.9677930389821828,80.12245006717498
2011-06-01,Southern Denmark,1200656,41.0,12.436118255353739,49.72281819272131,0.9983390758885768,83.14982826055092
