date,pop,ID,mvu_lvu_share_pop,labour_force_share,w_ave_socio_index,w_ave_urban_index
2007-02-01,1189817,Southern Denmark,11.347711454786744,49.55365657071632,1.0286178435205533,81.95423539922524
2007-02-01,1636749,Capital,18.111390323134454,53.34965837767428,1.0228363233768407,97.09857581382505
2007-02-01,576972,North Denmark,11.066394903045557,49.92622172306454,0.9270144998370804,78.97767014690488
2007-02-01,1227428,Central Denmark,12.9154622511463,52.62691579465354,0.9637348504352188,83.05452564223725
2007-02-01,816118,Zealand,11.064331383451902,49.92644446023737,1.0253310183086268,79.0102241342551
2007-03-01,1189817,Southern Denmark,11.347711454786744,49.904542463252746,1.0286178435205535,81.95423539922524
2007-03-01,576972,North Denmark,11.066394903045557,50.61308521037417,0.9270144998370804,78.97767014690488
2007-03-01,1636749,Capital,18.111390323134454,53.111508239809524,1.0228363233768407,97.09857581382505
2007-03-01,816118,Zealand,11.064331383451902,50.28875236179082,1.025331018308627,79.01022413425507
2007-03-01,1227428,Central Denmark,12.9154622511463,52.828481996499995,0.9637348504352188,83.05452564223727
2007-04-01,1189817,Southern Denmark,11.347711454786744,49.49910616506572,1.0286178435205535,81.95423539922525
2007-04-01,576972,North Denmark,11.066394903045557,50.192147972518605,0.9270144998370804,78.97767014690488
2007-04-01,816118,Zealand,11.064331383451902,50.34227648452797,1.0253310183086268,79.01022413425507
2007-04-01,1636749,Capital,18.111390323134454,52.97723413913801,1.022836323376841,97.09857581382505
2007-04-01,1227428,Central Denmark,12.9154622511463,52.59220337160306,0.9637348504352192,83.05452564223727
2007-05-01,1227428,Central Denmark,12.9154622511463,51.43249787360237,0.9637348504352192,83.37406446651045
2007-05-01,576972,North Denmark,11.066394903045557,50.667536726218955,0.9270144998370804,79.22840103159253
2007-05-01,1189817,Southern Denmark,11.347711454786744,50.69990679238908,1.0286178435205535,82.42533137448869
2007-05-01,1636749,Capital,18.111390323134454,53.06449308965517,1.0228363233768407,97.1666623489143
2007-05-01,816118,Zealand,11.064331383451902,50.140774985970175,1.0253310183086268,79.39061422490374
2007-06-01,816118,Zealand,11.064331383451902,50.759611967877184,1.0253310183086268,79.39061422490377
2007-06-01,1189817,Southern Denmark,11.347711454786744,49.749067293541785,1.0286178435205535,82.42533137448869
2007-06-01,576972,North Denmark,11.066394903045557,50.487342540019284,0.9270144998370804,79.22840103159253
2007-06-01,1636749,Capital,18.111390323134454,52.64292570210826,1.0228363233768405,97.16666234891431
2007-06-01,1227428,Central Denmark,12.9154622511463,52.798752350443365,0.9637348504352192,83.37406446651045
2007-07-01,1227428,Central Denmark,13.310108617369002,52.7231976132205,0.9637348504352192,83.37406446651045
2007-07-01,1189817,Southern Denmark,11.672551325119743,49.710637854392736,1.0286178435205535,82.42533137448869
2007-07-01,1636749,Capital,18.623747440811023,53.05639410807643,1.0228363233768405,97.16666234891431
2007-07-01,816118,Zealand,11.369434321997554,49.64752033406933,1.0253310183086268,79.39061422490374
2007-07-01,576972,North Denmark,11.340065029152196,50.002426460902775,0.9270144998370804,79.22840103159255
2007-08-01,1636749,Capital,18.623747440811023,53.1660376759051,1.0228363233768405,97.16666234891431
2007-08-01,816118,Zealand,11.369434321997554,49.300060775525104,1.0253310183086268,79.39061422490374
2007-08-01,576972,North Denmark,11.340065029152196,50.3410997414086,0.9270144998370804,79.22840103159255
2007-08-01,1227428,Central Denmark,13.310108617369002,52.282659349468965,0.9637348504352188,83.37406446651045
2007-08-01,1189817,Southern Denmark,11.672551325119743,50.2178066038727,1.0286178435205533,82.42533137448869
2007-09-01,576972,North Denmark,11.340065029152196,50.247738191801346,0.9667143986189968,79.22840103159253
2007-09-01,1227428,Central Denmark,13.310108617369002,51.45598682774061,0.9044489778626528,83.37406446651045
2007-09-01,816118,Zealand,11.369434321997554,49.36908633310379,0.9664944530080208,79.39061422490374
2007-09-01,1636749,Capital,18.623747440811023,53.00012097151121,1.1032895957239588,97.1666623489143
2007-09-01,1189817,Southern Denmark,11.672551325119743,50.23055814465586,0.9990711558775626,82.42533137448869
2007-10-01,1227428,Central Denmark,13.310108617369002,52.20607644603186,0.9044489778626528,83.37406446651045
2007-10-01,1189817,Southern Denmark,11.672551325119743,50.314160076717684,0.9990711558775626,82.42533137448869
2007-10-01,816118,Zealand,11.369434321997554,50.71232468834164,0.966494453008021,79.39061422490377
2007-10-01,576972,North Denmark,11.340065029152196,50.42705711888965,0.9667143986189972,79.22840103159253
2007-10-01,1636749,Capital,18.623747440811023,52.598499220100344,1.1032895957239586,97.1666623489143
2007-11-01,1189817,Southern Denmark,11.672551325119743,49.20414567954568,0.9990711558775626,82.42533137448869
2007-11-01,1636749,Capital,18.623747440811023,52.54199391598834,1.1032895957239586,97.1666623489143
2007-11-01,1227428,Central Denmark,13.310108617369002,52.169047797508284,0.9044489778626528,83.37406446651045
2007-11-01,576972,North Denmark,11.340065029152196,50.58843063441554,0.9667143986189968,79.22840103159253
2007-11-01,816118,Zealand,11.369434321997554,50.801477237360274,0.966494453008021,79.39061422490377
2007-12-01,816118,Zealand,11.369434321997554,50.746548905918004,0.966494453008021,79.39061422490374
2007-12-01,1227428,Central Denmark,13.310108617369002,52.72247577862002,0.9044489778626528,83.37406446651045
2007-12-01,576972,North Denmark,11.340065029152196,50.555640481687156,0.9667143986189972,79.22840103159255
2007-12-01,1189817,Southern Denmark,11.672551325119743,50.97733853189188,0.9990711558775626,82.42533137448869
2007-12-01,1636749,Capital,18.623747440811023,52.66938974760333,1.1032895957239586,97.16666234891431
2008-01-01,1636749,Capital,18.623747440811023,52.88200634306176,1.1032895957239588,97.16666234891431
2008-01-01,1227428,Central Denmark,13.310108617369002,53.264835086049864,0.9044489778626528,83.37406446651045
2008-01-01,816118,Zealand,11.369434321997554,50.70018428707613,0.9664944530080208,79.39061422490374
2008-01-01,576972,North Denmark,11.340065029152196,50.80619163494936,0.9667143986189968,79.22840103159255
2008-01-01,1189817,Southern Denmark,11.672551325119743,49.68019871963503,0.9990711558775623,82.42533137448869
2008-02-01,578839,North Denmark,11.303488534808471,49.48518154443637,0.9664154213140844,79.22242998235967
2008-02-01,1237041,Central Denmark,13.206676254061104,52.135054537400144,0.9040770417068617,83.38196671065236
2008-02-01,819427,Zealand,11.323522412612714,49.429738097475436,0.9661149408190236,79.38321035459816
2008-02-01,1194659,Southern Denmark,11.625242014666949,49.8170046850189,0.9985791997542804,82.40464921539477
2008-02-01,1645825,Capital,18.52104567618064,52.509488554372425,1.1040983015627317,97.18479179224964
2008-03-01,819427,Zealand,11.323522412612714,48.761059862562504,0.9661149408190236,79.38321035459816
2008-03-01,1194659,Southern Denmark,11.625242014666949,49.47855413134627,0.9985791997542802,82.40464921539477
2008-03-01,1237041,Central Denmark,13.206676254061104,51.30219370255311,0.9040770417068612,83.38196671065239
2008-03-01,578839,North Denmark,11.303488534808471,49.83812424525645,0.9664154213140844,79.22242998235967
2008-03-01,1645825,Capital,18.52104567618064,51.44836176385703,1.104098301562732,97.18479179224964
2008-04-01,1645825,Capital,18.52104567618064,52.8127990521471,1.104098301562732,97.18479179224964
2008-04-01,819427,Zealand,11.323522412612714,49.061617447313786,0.9661149408190236,79.38321035459816
2008-04-01,1194659,Southern Denmark,11.625242014666949,49.43831084853503,0.9985791997542802,82.40464921539477
2008-04-01,1237041,Central Denmark,13.206676254061104,51.93147518958548,0.9040770417068612,83.38196671065239
2008-04-01,578839,North Denmark,11.303488534808471,48.919919010294755,0.9664154213140844,79.22242998235967
2008-05-01,819704,Zealand,11.319695890223787,48.556927866644536,0.966159061156928,79.67673967045906
2008-05-01,1648990,Capital,18.485497183124217,51.37387127878278,1.104852623103996,97.22623013397128
2008-05-01,579148,North Denmark,11.297457644678044,48.749587324828894,0.966488975560008,79.33385818361604
2008-05-01,1238683,Central Denmark,13.189169464665294,51.86918202639416,0.9045949243710194,83.64165940277533
2008-05-01,1195741,Southern Denmark,11.614722586245685,50.081915732587575,0.9985826883133249,82.5007299874391
2008-06-01,579148,North Denmark,11.297457644678044,49.34061241686063,0.9664889755600076,79.33385818361607
2008-06-01,1648990,Capital,18.485497183124217,52.58223882497772,1.104852623103996,97.22623013397131
2008-06-01,1238683,Central Denmark,13.189169464665294,50.321698126154956,0.9045949243710194,83.64165940277532
2008-06-01,819704,Zealand,11.319695890223787,49.763390199389036,0.9661590611569282,79.67673967045906
2008-06-01,1195741,Southern Denmark,11.614722586245685,48.19111412923033,0.9985826883133252,82.5007299874391
2008-07-01,579148,North Denmark,11.63968450206165,49.81787556893919,0.9664889755600076,79.33385818361604
2008-07-01,819704,Zealand,11.557586641031394,48.48462737768756,0.9661590611569282,79.67673967045906
2008-07-01,1238683,Central Denmark,13.572883457672384,51.450254827102654,0.9045949243710194,83.64165940277535
2008-07-01,1648990,Capital,19.020248758330855,51.32671574721497,1.104852623103996,97.22623013397128
2008-07-01,1195741,Southern Denmark,11.962791273361034,50.014593461293046,0.9985826883133252,82.5007299874391
2008-08-01,1197263,Southern Denmark,11.947583780673087,49.761646355061515,0.9985701331934506,82.50659494792451
2008-08-01,820596,Zealand,11.545023373255534,49.689493977548025,0.9659860294359709,79.68930614165893
2008-08-01,1650985,Capital,18.997265268915218,52.617539832281935,1.1034025183625549,97.21339083861326
2008-08-01,1240576,Central Denmark,13.552172539207591,52.015656437009895,0.9041708908574456,83.60474926165688
2008-08-01,579602,North Denmark,11.630567182307859,49.68026852909411,0.966442046096418,79.32209418621323
2008-09-01,1197263,Southern Denmark,11.947583780673087,49.24064303331849,1.0005708216788345,82.50659494792451
2008-09-01,1240576,Central Denmark,13.552172539207591,52.23245734239579,0.8970449423798073,83.60474926165686
2008-09-01,1650985,Capital,18.997265268915218,52.076703907061535,1.1055850183868121,97.21339083861326
2008-09-01,579602,North Denmark,11.630567182307859,48.71844472586361,0.9530145081246536,79.32209418621322
2008-09-01,820596,Zealand,11.545023373255534,49.458244982914856,0.9762815596602098,79.68930614165893
2008-10-01,579602,North Denmark,11.630567182307859,49.840074740942924,0.9530145081246534,79.32209418621322
2008-10-01,1650985,Capital,18.997265268915218,52.493338219305436,1.1055850183868121,97.21339083861326
2008-10-01,1240576,Central Denmark,13.552172539207591,49.9436930909513,0.8970449423798069,83.60474926165686
2008-10-01,1197263,Southern Denmark,11.947583780673087,49.791343255408364,1.0005708216788347,82.5065949479245
2008-10-01,820596,Zealand,11.545023373255534,48.19932585584137,0.9762815596602098,79.68930614165893
2008-11-01,1198899,Southern Denmark,11.931280282992981,49.74564162619203,1.0007050350785585,82.50925142274673
2008-11-01,580391,North Denmark,11.614756259142544,49.08819227038325,0.9529737097436924,79.3139798627824
2008-11-01,821308,Zealand,11.535014878705676,48.04774822600047,0.9762534135018628,79.6839701952523
2008-11-01,1245355,Central Denmark,13.500166619156785,50.041955908154705,0.8969541494671687,83.5989179548637
2008-11-01,1660042,Capital,18.893618354234405,50.80795124460707,1.10610943450195,97.21962426582701
2008-12-01,1660042,Capital,18.893618354234405,50.909103504610115,1.1061094345019502,97.21962426582701
2008-12-01,821308,Zealand,11.535014878705676,48.74585052136348,0.9762534135018628,79.68397019525231
2008-12-01,1245355,Central Denmark,13.500166619156785,51.35446920757535,0.8969541494671687,83.5989179548637
2008-12-01,580391,North Denmark,11.614756259142544,48.973776299081145,0.9529737097436924,79.3139798627824
2008-12-01,1198899,Southern Denmark,11.931280282992981,49.23523749707023,1.0007050350785585,82.50925142274673
2009-01-01,821308,Zealand,11.535014878705676,49.08709643641605,0.9762534135018628,79.68397019525231
2009-01-01,1198899,Southern Denmark,11.931280282992981,49.176508613319385,1.000705035078559,82.50925142274673
2009-01-01,1245355,Central Denmark,13.500166619156785,50.452666910238456,0.8969541494671689,83.59891795486367
2009-01-01,1660042,Capital,18.893618354234405,52.15459849811028,1.1061094345019502,97.21962426582695
2009-01-01,580391,North Denmark,11.614756259142544,49.03332408669328,0.9529737097436924,79.3139798627824
2009-02-01,1247732,Central Denmark,13.474448038521093,49.75354563319688,0.8972185909016259,83.64493621043945
2009-02-01,580515,North Denmark,11.612275307270266,47.89097439342653,0.9529129330544728,79.33989644452643
2009-02-01,1199667,Southern Denmark,11.923642144028301,48.292004364544496,1.0005508743278948,82.51609421009161
2009-02-01,1662285,Capital,18.868124298781492,51.891000640684354,1.1078152657016382,97.25181563035208
2009-02-01,821252,Zealand,11.53580143488235,47.275848338877715,0.9757089027374024,79.70925323983354
2009-03-01,1247732,Central Denmark,13.474448038521093,49.128507564124355,0.8972185909016259,83.64493621043945
2009-03-01,1199667,Southern Denmark,11.923642144028301,47.65052468726738,1.000550874327895,82.51609421009161
2009-03-01,1662285,Capital,18.868124298781492,51.14402885185152,1.1078152657016382,97.25181563035208
2009-03-01,580515,North Denmark,11.612275307270266,47.98134242870554,0.9529129330544728,79.33989644452646
2009-03-01,821252,Zealand,11.53580143488235,48.228972349534615,0.9757089027374024,79.70925323983354
2009-04-01,1662285,Capital,18.868124298781492,50.858506814415094,1.107815265701638,97.25181563035208
2009-04-01,1247732,Central Denmark,13.474448038521093,49.818771979880296,0.8972185909016259,83.64493621043947
2009-04-01,1199667,Southern Denmark,11.923642144028301,47.35915633254895,1.0005508743278948,82.51609421009161
2009-04-01,580515,North Denmark,11.612275307270266,47.62347226169866,0.9529129330544728,79.33989644452646
2009-04-01,821252,Zealand,11.53580143488235,48.16823703321271,0.975708902737402,79.70925323983354
2009-05-01,820769,Zealand,11.542589936998107,48.058994674506465,0.9752817828370852,79.84928762081195
2009-05-01,1199569,Southern Denmark,11.924616258006001,48.155629230165175,1.0007104177056287,82.7058352572367
2009-05-01,1665879,Capital,18.827417837670087,50.85510052050599,1.1057970198898002,97.25664825196306
2009-05-01,1249162,Central Denmark,13.45902292897158,50.088649030309924,0.8973251726558865,83.87292022405437
2009-05-01,579908,North Denmark,11.624430082013008,48.01169150968775,0.9528999544997035,79.54935058667806
2009-06-01,1199569,Southern Denmark,11.924616258006001,47.65080291337973,1.0007104177056283,82.70583525723669
2009-06-01,1249162,Central Denmark,13.45902292897158,50.14152607908343,0.8973251726558867,83.8729202240544
2009-06-01,1665879,Capital,18.827417837670087,51.011341760115826,1.1057970198897995,97.25664825196306
2009-06-01,579908,North Denmark,11.624430082013008,47.76588872717742,0.9528999544997034,79.54935058667806
2009-06-01,820769,Zealand,11.542589936998107,47.581306067846135,0.9752817828370852,79.84928762081195
2009-07-01,579908,North Denmark,11.93896273201956,47.618698138325385,0.9528999544997035,79.54935058667806
2009-07-01,1665879,Capital,19.432984028251752,50.84540473827929,1.1057970198897995,97.25664825196306
2009-07-01,1249162,Central Denmark,13.851526063072686,49.86142710072833,0.8973251726558867,83.8729202240544
2009-07-01,1199569,Southern Denmark,12.190295014292635,48.250840927032954,1.0007104177056283,82.7058352572367
2009-07-01,820769,Zealand,11.741671529991994,47.363853897990786,0.9752817828370852,79.84928762081195
2009-08-01,1200158,Southern Denmark,12.184312398867483,47.28722634853078,1.0006024285073825,82.69148119717319
2009-08-01,579741,North Denmark,11.942401865660699,48.39481423601229,0.9529179848817834,79.53776776873477
2009-08-01,821086,Zealand,11.737138375273723,47.61570042602115,0.9754333405577053,79.8455979223031
2009-08-01,1249892,Central Denmark,13.843436072876694,49.17044832673543,0.8980277973651213,83.90991940295649
2009-08-01,1668564,Capital,19.40171308981855,50.83865887074155,1.1066600018465649,97.25773111138024
2009-09-01,1668564,Capital,19.40171308981855,50.84036812492658,1.1108044367917256,97.25773111138021
2009-09-01,821086,Zealand,11.737138375273723,47.53543721364144,0.973313064505524,79.8455979223031
2009-09-01,1249892,Central Denmark,13.843436072876694,49.26280910670682,0.9003792145138493,83.90991940295649
2009-09-01,579741,North Denmark,11.942401865660699,47.6356924902672,0.954500740040504,79.53776776873475
2009-09-01,1200158,Southern Denmark,12.184312398867483,47.967975049951754,0.9975079790003208,82.69148119717316
2009-10-01,821086,Zealand,11.737138375273723,47.62063657156498,0.9733130645055242,79.8455979223031
2009-10-01,1200158,Southern Denmark,12.184312398867483,47.43475442400084,0.9975079790003208,82.69148119717319
2009-10-01,1249892,Central Denmark,13.843436072876694,50.08732754509989,0.9003792145138494,83.90991940295649
2009-10-01,1668564,Capital,19.40171308981855,51.04077518153333,1.1108044367917254,97.25773111138024
2009-10-01,579741,North Denmark,11.942401865660699,48.09498034467116,0.9545007400405036,79.53776776873475
2009-11-01,1253479,Central Denmark,13.803821204822734,50.01663370507205,0.8997102820571321,83.8725306692603
2009-11-01,579689,North Denmark,11.943473138182714,48.12020583450781,0.954528019173736,79.5294841023519
2009-11-01,1200372,Southern Denmark,12.182140203203671,47.62045765812597,0.997484582578421,82.6985986193787
2009-11-01,1678220,Capital,19.290081157416786,50.93583558770602,1.1110346213535043,97.25926740440927
2009-11-01,820771,Zealand,11.741642918670372,48.11549140990606,0.973429018973504,79.83495085793075
2009-12-01,1253479,Central Denmark,13.803821204822734,49.5633385162416,0.8997102820571318,83.8725306692603
2009-12-01,1200372,Southern Denmark,12.182140203203671,47.96474426261192,0.9974845825784214,82.6985986193787
2009-12-01,1678220,Capital,19.290081157416786,50.95886415368665,1.1110346213535045,97.2592674044093
2009-12-01,579689,North Denmark,11.943473138182714,47.69029255342089,0.9545280191737362,79.52948410235187
2009-12-01,820771,Zealand,11.741642918670372,48.06501448028744,0.9734290189735038,79.83495085793075
2010-01-01,1678220,Capital,19.290081157416786,50.514778753679494,1.1110346213535043,97.25926740440927
2010-01-01,1253479,Central Denmark,13.803821204822734,49.33091260404044,0.8997102820571321,83.8725306692603
2010-01-01,1200372,Southern Denmark,12.182140203203671,47.66418576907825,0.9974845825784214,82.6985986193787
2010-01-01,820771,Zealand,11.741642918670372,47.597661223410675,0.973429018973504,79.83495085793076
2010-01-01,579689,North Denmark,11.943473138182714,47.71669809156289,0.954528019173736,79.5294841023519
2010-02-01,1680271,Capital,19.26653498155952,50.73810712676704,1.110875120185947,97.2828486551958
2010-02-01,820564,Zealand,11.744604930267474,47.165593421110366,0.9726038351125974,79.8768259101807
2010-02-01,1200277,Southern Denmark,12.183104400067652,46.90952921700575,0.997659239396088,82.7198820523721
2010-02-01,1253998,Central Denmark,13.798108130953956,49.13335188732359,0.9001403399742649,83.92104597659939
2010-02-01,579628,North Denmark,11.94473006825067,47.532615746651295,0.954430599145804,79.5677672125374
2010-03-01,1200277,Southern Denmark,12.183104400067652,47.269297003941595,0.997659239396088,82.7198820523721
2010-03-01,579628,North Denmark,11.94473006825067,47.741301317396676,0.9544305991458036,79.56776721253742
2010-03-01,1680271,Capital,19.26653498155952,51.16225418399771,1.110875120185947,97.2828486551958
2010-03-01,1253998,Central Denmark,13.798108130953956,48.86758033106911,0.9001403399742648,83.92104597659936
2010-03-01,820564,Zealand,11.744604930267474,46.74850590569413,0.9726038351125972,79.8768259101807
2010-04-01,579628,North Denmark,11.94473006825067,47.247976288240054,0.9544305991458036,79.56776721253742
2010-04-01,1680271,Capital,19.26653498155952,50.79953412276949,1.110875120185947,97.28284865519579
2010-04-01,1253998,Central Denmark,13.798108130953956,49.11914692048951,0.9001403399742649,83.92104597659939
2010-04-01,1200277,Southern Denmark,12.183104400067652,46.90384469584938,0.9976592393960884,82.7198820523721
2010-04-01,820564,Zealand,11.744604930267474,46.94697793225147,0.9726038351125974,79.8768259101807
2010-05-01,1200478,Southern Denmark,12.181064542623856,47.18241567109102,0.9978813612447648,82.92896396827312
2010-05-01,579489,North Denmark,11.947595208882305,47.596232197677615,0.9544945996712842,79.94478940789747
2010-05-01,820183,Zealand,11.750060657194798,46.97102841682893,0.9728065472781814,80.1965068024144
2010-05-01,1255106,Central Denmark,13.785927244392106,49.084499635887326,0.9000077015340945,84.12475887906443
2010-05-01,1684985,Capital,19.21263394036149,50.8587738169776,1.1112287304878086,97.29718016022022
2010-06-01,1684985,Capital,19.21263394036149,50.850576711365385,1.1112287304878088,97.29718016022018
2010-06-01,820183,Zealand,11.750060657194798,46.82727513250092,0.9728065472781814,80.1965068024144
2010-06-01,1255106,Central Denmark,13.785927244392106,49.47220155110404,0.9000077015340946,84.12475887906443
2010-06-01,579489,North Denmark,11.947595208882305,47.537703045269204,0.9544945996712844,79.94478940789747
2010-06-01,1200478,Southern Denmark,12.181064542623856,47.25335491362607,0.9978813612447651,82.92896396827311
2010-07-01,820183,Zealand,11.949650260978347,47.23728728832468,0.9728065472781814,80.19650680241442
2010-07-01,1200478,Southern Denmark,12.437962211719,46.907148652453444,0.9978813612447648,82.92896396827312
2010-07-01,1255106,Central Denmark,14.191948727836534,48.94156509490036,0.9000077015340946,84.12475887906443
2010-07-01,1684985,Capital,19.915548209627982,50.59164740338935,1.1112287304878086,97.29718016022021
2010-07-01,579489,North Denmark,12.234054485935022,47.229597110557755,0.9544945996712844,79.94478940789747
2010-08-01,1255876,Central Denmark,14.183247390665956,49.52948300628407,0.9007241418760666,84.1721574892983
2010-08-01,579422,North Denmark,12.235469139936006,47.65581907487116,0.9544953688283404,79.94982440032929
2010-08-01,1200841,Southern Denmark,12.434202363177139,46.780449701500864,0.9977766134908734,82.92016268482463
2010-08-01,1687071,Capital,19.89092338141074,50.653096401989,1.1110598668467624,97.2959823678253
2010-08-01,820609,Zealand,11.943446879086142,47.37036639861371,0.9722975,80.20580097560975
2010-09-01,1255876,Central Denmark,14.183247390665956,49.42085922495533,0.9035327757103496,84.17215748929827
2010-09-01,1200841,Southern Denmark,12.434202363177139,47.10329760559474,0.9982344879560828,82.92016268482459
2010-09-01,1687071,Capital,19.89092338141074,50.9035873416116,1.1000735048980566,97.2959823678253
2010-09-01,579422,North Denmark,12.235469139936006,47.716993831784094,0.9678153675167359,79.94982440032929
2010-09-01,820609,Zealand,11.943446879086142,47.28417309583492,0.9786642195121952,80.20580097560975
2010-10-01,1687071,Capital,19.89092338141074,50.411235211796075,1.1000735048980563,97.2959823678253
2010-10-01,1255876,Central Denmark,14.183247390665956,49.29320569865178,0.9035327757103496,84.17215748929827
2010-10-01,1200841,Southern Denmark,12.434202363177139,47.04317973820015,0.9982344879560828,82.92016268482463
2010-10-01,579422,North Denmark,12.235469139936006,47.33855462857813,0.9678153675167358,79.94982440032929
2010-10-01,820609,Zealand,11.943446879086142,46.9323429306771,0.9786642195121952,80.20580097560978
2010-11-01,820308,Zealand,11.94782935190197,47.33980407359187,0.979031079612729,80.20432573539084
2010-11-01,1200666,Southern Denmark,12.436014678520088,47.21969723470141,0.9981084672124168,82.92092243511408
2010-11-01,1697490,Capital,19.76883516250464,50.05017525876441,1.1013890796936543,97.30433607521256
2010-11-01,1259970,Central Denmark,14.137161995920536,48.450988515599576,0.9028106340868997,84.13331419218929
2010-11-01,579275,North Denmark,12.238574079668552,47.585202192395656,0.9678319126591468,79.97426231571905
2010-12-01,1200666,Southern Denmark,12.436014678520088,47.13326687022035,0.9981084672124172,82.92092243511408
2010-12-01,1259970,Central Denmark,14.137161995920536,48.82567759549831,0.9028106340868998,84.13331419218929
2010-12-01,1697490,Capital,19.76883516250464,50.04495225303243,1.1013890796936543,97.30433607521256
2010-12-01,579275,North Denmark,12.238574079668552,47.900323680462634,0.9678319126591468,79.97426231571905
2010-12-01,820308,Zealand,11.94782935190197,47.28072138757637,0.9790310796127292,80.20432573539084
2011-01-01,579275,North Denmark,12.238574079668552,47.65217556428294,0.9678319126591468,79.97426231571905
2011-01-01,1697490,Capital,19.76883516250464,50.145840623508825,1.1013890796936543,97.30433607521256
2011-01-01,1259970,Central Denmark,14.137161995920536,49.17786296499123,0.9028106340868998,84.13331419218929
2011-01-01,1200666,Southern Denmark,12.436014678520088,46.83272617030882,0.9981084672124172,82.92092243511408
2011-01-01,820308,Zealand,11.94782935190197,46.900020480112346,0.9790310796127292,80.20432573539084
2011-02-01,1200656,Southern Denmark,12.436118255353739,46.37898865286978,0.9984918702994194,82.96572717201958
2011-02-01,579829,North Denmark,12.226880683787803,47.004006353597354,0.9677722007189232,79.99402179537599
2011-02-01,819763,Zealand,11.955772583051445,46.57426475700904,0.9778183880206364,80.24016409853238
2011-02-01,1260993,Central Denmark,14.125693005433021,48.80101792793457,0.9032187793085094,84.17615119071759
2011-02-01,1699387,Capital,19.74676751087304,50.43719176385368,1.101291668014028,97.31945715537185
2011-03-01,1699387,Capital,19.74676751087304,50.14369181357748,1.101291668014028,97.31945715537185
2011-03-01,819763,Zealand,11.955772583051445,46.26792377796998,0.9778183880206364,80.24016409853238
2011-03-01,1260993,Central Denmark,14.125693005433021,48.78538818217071,0.9032187793085094,84.17615119071759
2011-03-01,579829,North Denmark,12.226880683787803,46.994544943422966,0.9677722007189232,79.99402179537599
2011-03-01,1200656,Southern Denmark,12.436118255353739,46.74558074919044,0.9984918702994194,82.96572717201956
2011-04-01,819763,Zealand,11.955772583051445,46.577265624332895,0.9778183880206364,80.24016409853236
2011-04-01,1200656,Southern Denmark,12.436118255353739,46.39379222691596,0.9984918702994194,82.96572717201956
